"V1";"V2";"V3";"V4";"V5";"V6"
" 32";" 51";" 62.75";" 18.109";"causar";" 2.085996e-05"
" 13";" 15";" 86.67";" 18.053";"ead";" 2.147968e-05"
" 24";" 35";" 68.57";" 18.029";"letramento";" 2.175524e-05"
" 17";" 22";" 77.27";" 17.819";"infra-estrutura";" 2.428840e-05"
" 17";" 22";" 77.27";" 17.819";"adaptar";" 2.428840e-05"
" 49";" 88";" 55.68";" 17.704";"livro";" 2.580423e-05"
" 75";"148";" 50.68";" 17.592";"grande";" 2.738020e-05"
" 18";" 24";" 75.00";" 17.433";"estágio";" 2.975478e-05"
" 11";" 12";" 91.67";" 17.336";"substituir";" 3.132345e-05"
" 11";" 12";" 91.67";" 17.336";"raciocínio";" 3.132345e-05"
" 11";" 12";" 91.67";" 17.336";"qualificação";" 3.132345e-05"
" 11";" 12";" 91.67";" 17.336";"lógico";" 3.132345e-05"
" 11";" 12";" 91.67";" 17.336";"comprometido";" 3.132345e-05"
" 47";" 84";" 55.95";" 17.318";"objetivo";" 3.161664e-05"
" 14";" 17";" 82.35";" 17.220";"inúmero";" 3.328681e-05"
" 14";" 17";" 82.35";" 17.220";"implementar";" 3.328681e-05"
" 19";" 26";" 73.08";" 17.140";"execução";" 3.471747e-05"
"  9";"  9";"100.00";" 17.062";"andreia";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"status";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"quo";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"promissor";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"majoritariamente";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"instrumental";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"entusiasmo";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"destacado";" 3.617406e-05"
"  9";"  9";"100.00";" 17.062";"atração";" 3.617406e-05"
" 21";" 30";" 70.00";" 16.759";"alcançar";" 4.244561e-05"
" 15";" 19";" 78.95";" 16.608";"reflexivo";" 4.595357e-05"
"125";"273";" 45.79";" 16.257";"conhecimento";" 5.529164e-05"
"370";"923";" 40.09";" 16.062";"digital";" 6.128576e-05"
" 10";" 11";" 90.91";" 15.468";"erar";" 8.390299e-05"
" 10";" 11";" 90.91";" 15.468";"incerto";" 8.390299e-05"
" 45";" 82";" 54.88";" 15.241";"respeito";" 9.463774e-05"
" 21";" 31";" 67.74";" 15.183";"distância";" 9.755812e-05"
"  8";"  8";"100.00";" 15.163";"lustosa";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"vilão";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"moço";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"reproduzido";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"proveitoso";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"prosperidade";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"pronto";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"palma";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"nexo";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"educamos";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"diabetes";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"desvalorização";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"condizente";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"compreensivo";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"caro";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"capacitamos";" 9.863505e-05"
"  8";"  8";"100.00";" 15.163";"brilhante";" 9.863505e-05"
" 24";" 37";" 64.86";" 15.137";"garantir";" 1.000057e-04"
" 14";" 18";" 77.78";" 14.912";"educandos";" 1.126683e-04"
" 14";" 18";" 77.78";" 14.912";"híbrido";" 1.126683e-04"
" 11";" 13";" 84.62";" 14.431";"equipamento";" 1.454017e-04"
" 11";" 13";" 84.62";" 14.431";"voltado";" 1.454017e-04"
" 11";" 13";" 84.62";" 14.431";"valioso";" 1.454017e-04"
" 11";" 13";" 84.62";" 14.431";"excluir";" 1.454017e-04"
" 36";" 63";" 57.14";" 14.399";"online";" 1.478932e-04"
" 44";" 81";" 54.32";" 14.236";"explorar";" 1.612441e-04"
" 17";" 24";" 70.83";" 14.024";"cuidado";" 1.804765e-04"
" 50";" 95";" 52.63";" 14.011";"contribuição";" 1.817633e-04"
" 25";" 40";" 62.50";" 13.918";"jovem";" 1.909305e-04"
" 25";" 40";" 62.50";" 13.918";"sujeito";" 1.909305e-04"
" 12";" 15";" 80.00";" 13.727";"transtorno";" 2.113398e-04"
"  9";" 10";" 90.00";" 13.608";"mente";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"engajado";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"máximo";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"moldar";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"dificultar";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"coordenador";" 2.251791e-04"
"  9";" 10";" 90.00";" 13.608";"amigo";" 2.251791e-04"
" 31";" 53";" 58.49";" 13.569";"curso";" 2.299040e-04"
" 29";" 49";" 59.18";" 13.270";"interesse";" 2.697156e-04"
"  7";"  7";"100.00";" 13.264";"telemedicina";" 2.705519e-04"
" 13";" 17";" 76.47";" 13.240";"desempenho";" 2.739876e-04"
" 55";"108";" 50.93";" 13.103";"importante";" 2.947693e-04"
" 10";" 12";" 83.33";" 12.644";"vírus";" 3.768405e-04"
" 10";" 12";" 83.33";" 12.644";"diferenciado";" 3.768405e-04"
" 10";" 12";" 83.33";" 12.644";"coisa";" 3.768405e-04"
" 10";" 12";" 83.33";" 12.644";"acarretar";" 3.768405e-04"
" 16";" 23";" 69.57";" 12.513";"algo";" 4.041742e-04"
" 16";" 23";" 69.57";" 12.513";"letra";" 4.041742e-04"
" 57";"114";" 50.00";" 12.327";"papel";" 4.463578e-04"
" 34";" 61";" 55.74";" 12.253";"fornecer";" 4.645571e-04"
" 11";" 14";" 78.57";" 12.016";"imprescindível";" 5.274717e-04"
" 11";" 14";" 78.57";" 12.016";"desafiar";" 5.274717e-04"
"  8";"  9";" 88.89";" 11.758";"down";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"imigrante";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"apreender";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"peculiar";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"harmônico";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"deparar";" 6.056998e-04"
"  8";"  9";" 88.89";" 11.758";"compilação";" 6.056998e-04"
" 35";" 64";" 54.69";" 11.620";"potencial";" 6.526325e-04"
" 12";" 16";" 75.00";" 11.599";"gama";" 6.598948e-04"
"  6";"  6";"100.00";" 11.366";"obstáculo";" 7.478893e-04"
"  6";"  6";"100.00";" 11.366";"acompanhamento";" 7.478893e-04"
"  6";"  6";"100.00";" 11.366";"abuso";" 7.478893e-04"
" 20";" 32";" 62.50";" 11.112";"lidar";" 8.576239e-04"
" 15";" 22";" 68.18";" 11.038";"enriquecer";" 8.926030e-04"
" 15";" 22";" 68.18";" 11.038";"interativo";" 8.926030e-04"
" 15";" 22";" 68.18";" 11.038";"direcionar";" 8.926030e-04"
" 18";" 28";" 64.29";" 10.996";"adolescente";" 9.131985e-04"
" 16";" 24";" 66.67";" 10.985";"desigualdade";" 9.182866e-04"
" 16";" 24";" 66.67";" 10.985";"assumir";" 9.182866e-04"
" 16";" 24";" 66.67";" 10.985";"eficiente";" 9.182866e-04"
" 16";" 24";" 66.67";" 10.985";"junto";" 9.182866e-04"
"  9";" 11";" 81.82";" 10.878";"tecnologias_educacionais";" 9.731054e-04"
"  9";" 11";" 81.82";" 10.878";"consolidação";" 9.731054e-04"
"  9";" 11";" 81.82";" 10.878";"atendimento";" 9.731054e-04"
" 10";" 13";" 76.92";" 10.335";"apontado";" 1.305649e-03"
" 22";" 37";" 59.46";" 10.215";"indicar";" 1.393070e-03"
" 11";" 15";" 73.33";"  9.993";"investimento";" 1.571232e-03"
" 20";" 33";" 60.61";"  9.960";"superior";" 1.599953e-03"
"  7";"  8";" 87.50";"  9.922";"ocasionado";" 1.633490e-03"
"  7";"  8";" 87.50";"  9.922";"aprimorar";" 1.633490e-03"
"137";"322";" 42.55";"  9.815";"objectivo";" 1.730669e-03"
" 12";" 17";" 70.59";"  9.783";"funcionar";" 1.761637e-03"
" 12";" 17";" 70.59";"  9.783";"caber";" 1.761637e-03"
" 17";" 27";" 62.96";"  9.677";"modalidade";" 1.865620e-03"
" 13";" 19";" 68.42";"  9.662";"motivar";" 1.881371e-03"
" 13";" 19";" 68.42";"  9.662";"afirmar";" 1.881371e-03"
" 14";" 21";" 66.67";"  9.605";"intenção";" 1.940437e-03"
" 14";" 21";" 66.67";"  9.605";"só";" 1.940437e-03"
" 15";" 23";" 65.22";"  9.596";"vivência";" 1.950352e-03"
"  5";"  5";"100.00";"  9.470";"agropecuário";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"fiscalização";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"sublinhar";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"ressignificação";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"personalização";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"personalizado";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"iep";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"hipertensão";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"correspondente";" 2.089117e-03"
"  5";"  5";"100.00";"  9.470";"almeida";" 2.089117e-03"
"  8";" 10";" 80.00";"  9.140";"fechado";" 2.500564e-03"
"  8";" 10";" 80.00";"  9.140";"previamente";" 2.500564e-03"
"  8";" 10";" 80.00";"  9.140";"prazer";" 2.500564e-03"
"  8";" 10";" 80.00";"  9.140";"fundamentado";" 2.500564e-03"
"  8";" 10";" 80.00";"  9.140";"constantemente";" 2.500564e-03"
"  8";" 10";" 80.00";"  9.140";"amazona";" 2.500564e-03"
" 92";"208";" 44.23";"  9.026";"desenvolvimento";" 2.661536e-03"
" 54";"113";" 47.79";"  8.961";"trazer";" 2.757348e-03"
" 25";" 45";" 55.56";"  8.848";"música";" 2.934070e-03"
" 29";" 54";" 53.70";"  8.845";"avanço";" 2.938220e-03"
"  9";" 12";" 75.00";"  8.690";"regular";" 3.198771e-03"
"  9";" 12";" 75.00";"  8.690";"mãe";" 3.198771e-03"
" 17";" 28";" 60.71";"  8.510";"potencialidade";" 3.531127e-03"
" 10";" 14";" 71.43";"  8.430";"socialização";" 3.689945e-03"
" 11";" 16";" 68.75";"  8.289";"estrangeiro";" 3.988632e-03"
" 14";" 22";" 63.64";"  8.253";"plano";" 4.067488e-03"
" 12";" 18";" 66.67";"  8.227";"matéria";" 4.127875e-03"
" 12";" 18";" 66.67";"  8.227";"geografia";" 4.127875e-03"
" 12";" 18";" 66.67";"  8.227";"pilar";" 4.127875e-03"
" 13";" 20";" 65.00";"  8.220";"interagir";" 4.143429e-03"
" 21";" 37";" 56.76";"  8.116";"percepção";" 4.387954e-03"
"  6";"  7";" 85.71";"  8.103";"equitativo";" 4.418368e-03"
"  6";"  7";" 85.71";"  8.103";"saudável";" 4.418368e-03"
"  6";"  7";" 85.71";"  8.103";"enfermeiro";" 4.418368e-03"
"  6";"  7";" 85.71";"  8.103";"contabilidade";" 4.418368e-03"
" 25";" 46";" 54.35";"  8.035";"efeito";" 4.588340e-03"
" 20";" 35";" 57.14";"  7.943";"proporcionar";" 4.827767e-03"
" 42";" 86";" 48.84";"  7.893";"saúde";" 4.963262e-03"
" 19";" 33";" 57.58";"  7.775";"contínuo";" 5.296747e-03"
" 18";" 31";" 58.06";"  7.614";"avaliar";" 5.791697e-03"
"  4";"  4";"100.00";"  7.574";"tecnologias_da_informação_e_comunicação";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"psicólogo";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"burnout";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"tuxmath";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"rondônia";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"residência";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"quesito";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"profícuo";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"padlet";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"ninguem";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"letivo";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"lesão";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"kalantzis";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"itacoatiara";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"hiperdia";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"educação_a_distância";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"di";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"crônico";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"copar";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"contaminação";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"assistência";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"aprendiz";" 5.922489e-03"
"  4";"  4";"100.00";"  7.574";"am";" 5.922489e-03"
" 17";" 29";" 58.62";"  7.460";"ambiental";" 6.306992e-03"
" 17";" 29";" 58.62";"  7.460";"impactar";" 6.306992e-03"
"  7";"  9";" 77.78";"  7.439";"adverso";" 6.382604e-03"
"  7";"  9";" 77.78";"  7.439";"médico";" 6.382604e-03"
" 42";" 87";" 48.28";"  7.370";"específico";" 6.632425e-03"
" 61";"134";" 45.52";"  7.333";"reflexão";" 6.769826e-03"
" 21";" 38";" 55.26";"  7.252";"envolvido";" 7.082484e-03"
" 31";" 61";" 50.82";"  7.218";"eletrônico";" 7.218208e-03"
" 28";" 54";" 51.85";"  7.215";"oferecer";" 7.229738e-03"
" 50";"107";" 46.73";"  7.168";"mundo";" 7.419799e-03"
"  8";" 11";" 72.73";"  7.094";"conceituação";" 7.735328e-03"
"  8";" 11";" 72.73";"  7.094";"anteriormente";" 7.735328e-03"
" 14";" 23";" 60.87";"  7.065";"tarefa";" 7.859723e-03"
" 20";" 36";" 55.56";"  7.062";"facilitar";" 7.872107e-03"
" 13";" 21";" 61.90";"  6.965";"eficácia";" 8.310114e-03"
" 13";" 21";" 61.90";"  6.965";"destinar";" 8.310114e-03"
" 13";" 21";" 61.90";"  6.965";"associado";" 8.310114e-03"
"  9";" 13";" 69.23";"  6.920";"motivo";" 8.521524e-03"
"  9";" 13";" 69.23";"  6.920";"acessibilidade";" 8.521524e-03"
"  9";" 13";" 69.23";"  6.920";"significativamente";" 8.521524e-03"
"  9";" 13";" 69.23";"  6.920";"lúdico";" 8.521524e-03"
"  9";" 13";" 69.23";"  6.920";"adequação";" 8.521524e-03"
" 12";" 19";" 63.16";"  6.890";"et";" 8.668293e-03"
" 12";" 19";" 63.16";"  6.890";"al";" 8.668293e-03"
" 12";" 19";" 63.16";"  6.890";"questionamento";" 8.668293e-03"
" 19";" 34";" 55.88";"  6.876";"servir";" 8.736038e-03"
" 10";" 15";" 66.67";"  6.850";"tratado";" 8.862081e-03"
" 10";" 15";" 66.67";"  6.850";"norteador";" 8.862081e-03"
" 10";" 15";" 66.67";"  6.850";"logo";" 8.862081e-03"
" 11";" 17";" 64.71";"  6.847";"auxílio";" 8.877766e-03"
" 34";" 69";" 49.28";"  6.699";"utilização";" 9.647874e-03"
" 17";" 30";" 56.67";"  6.516";"série";" 1.069349e-02"
" 35";" 72";" 48.61";"  6.377";"contemporâneo";" 1.156012e-02"
" 24";" 46";" 52.17";"  6.365";"especialmente";" 1.164202e-02"
"138";"338";" 40.83";"  6.364";"forma";" 1.164471e-02"
"  5";"  6";" 83.33";"  6.312";"sd";" 1.199010e-02"
"  5";"  6";" 83.33";"  6.312";"regulamentar";" 1.199010e-02"
"  5";"  6";" 83.33";"  6.312";"problematizações";" 1.199010e-02"
