"V1";"V2";"V3";"V4";"V5";"V6"
"  0";" 15";" 0.00";"  -7.960";"determinado";"4.782498e-03"
"  4";" 34";"11.76";"  -7.893";"referência";"4.963703e-03"
"  4";" 34";"11.76";"  -7.893";"assunto";"4.963703e-03"
"  2";" 25";" 8.00";"  -7.858";"audiovisual";"5.058443e-03"
"  2";" 25";" 8.00";"  -7.858";"evento";"5.058443e-03"
" 28";"123";"22.76";"  -7.836";"diferente";"5.120896e-03"
"  1";" 20";" 5.00";"  -7.776";"marketing";"5.294622e-03"
"  1";" 20";" 5.00";"  -7.776";"doutorado";"5.294622e-03"
"  1";" 20";" 5.00";"  -7.776";"origem";"5.294622e-03"
"  1";" 20";" 5.00";"  -7.776";"latino";"5.294622e-03"
" 19";" 91";"20.88";"  -7.731";"literatura";"5.429490e-03"
" 36";"149";"24.16";"  -7.431";"busca";"6.409606e-03"
"  0";" 14";" 0.00";"  -7.427";"xix";"6.423886e-03"
"  0";" 14";" 0.00";"  -7.427";"mapeamento";"6.423886e-03"
"  0";" 14";" 0.00";"  -7.427";"filósofo";"6.423886e-03"
"  0";" 14";" 0.00";"  -7.427";"europeu";"6.423886e-03"
"  0";" 14";" 0.00";"  -7.427";"dedicar";"6.423886e-03"
"  4";" 33";"12.12";"  -7.421";"linguagem";"6.446287e-03"
"  2";" 24";" 8.33";"  -7.354";"consistir";"6.690506e-03"
"  7";" 45";"15.56";"  -7.284";"crítico";"6.957754e-03"
"  1";" 19";" 5.26";"  -7.254";"data";"7.072374e-03"
"  1";" 19";" 5.26";"  -7.254";"exploração";"7.072374e-03"
"  1";" 19";" 5.26";"  -7.254";"diferença";"7.072374e-03"
"  1";" 19";" 5.26";"  -7.254";"americano";"7.072374e-03"
" 12";" 64";"18.75";"  -7.208";"até";"7.259503e-03"
"  3";" 28";"10.71";"  -7.101";"lugar";"7.703078e-03"
"  3";" 28";"10.71";"  -7.101";"influência";"7.703078e-03"
"121";"421";"28.74";"  -7.100";"social";"7.709586e-03"
"  9";" 52";"17.31";"  -6.950";"pensar";"8.379692e-03"
"  0";" 13";" 0.00";"  -6.895";"norte";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"filológico";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"estúdio";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"razão";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"poético";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"impresso";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"hd";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"facebook";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"entretenimento";"8.643130e-03"
"  0";" 13";" 0.00";"  -6.895";"canal";"8.643130e-03"
"  8";" 48";"16.67";"  -6.894";"paulo";"8.649566e-03"
"  5";" 36";"13.89";"  -6.877";"violência";"8.731636e-03"
" 20";" 92";"21.74";"  -6.867";"mídia";"8.779640e-03"
" 24";"106";"22.64";"  -6.864";"qualitativo";"8.794748e-03"
"  2";" 23";" 8.70";"  -6.853";"google";"8.849896e-03"
"  2";" 23";" 8.70";"  -6.853";"obtido";"8.849896e-03"
"  2";" 23";" 8.70";"  -6.853";"luz";"8.849896e-03"
"  2";" 23";" 8.70";"  -6.853";"caracterizar";"8.849896e-03"
"  1";" 18";" 5.56";"  -6.735";"indígena";"9.456064e-03"
"  1";" 18";" 5.56";"  -6.735";"epistemologia";"9.456064e-03"
"  1";" 18";" 5.56";"  -6.735";"xx";"9.456064e-03"
"  1";" 18";" 5.56";"  -6.735";"recorte";"9.456064e-03"
" 23";"102";"22.55";"  -6.701";"identificar";"9.636748e-03"
" 84";"302";"27.81";"  -6.616";"meio";"1.010535e-02"
"112";"390";"28.72";"  -6.572";"estudo";"1.035834e-02"
"  8";" 47";"17.02";"  -6.484";"relacionar";"1.088512e-02"
"  8";" 47";"17.02";"  -6.484";"comum";"1.088512e-02"
"  6";" 39";"15.38";"  -6.417";"contar";"1.130421e-02"
"  0";" 12";" 0.00";"  -6.363";"predeterminado";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"and";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"máquina";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"moda";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"filologia";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"aparelho";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"bncc";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"amostra";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"sociologia";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"recuperar";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"propriedade";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"portal";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"menos";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"historiográfico";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"ghemat";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"europeana";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"estético";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"dissertação";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"comunitário";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"clássico";"1.165158e-02"
"  0";" 12";" 0.00";"  -6.363";"capitalista";"1.165158e-02"
"  2";" 22";" 9.09";"  -6.355";"inserção";"1.170715e-02"
"  2";" 22";" 9.09";"  -6.355";"dossiê";"1.170715e-02"
"  2";" 22";" 9.09";"  -6.355";"definir";"1.170715e-02"
"  2";" 22";" 9.09";"  -6.355";"acercar";"1.170715e-02"
"  1";" 17";" 5.88";"  -6.216";"the";"1.265662e-02"
"  1";" 17";" 5.88";"  -6.216";"artista";"1.265662e-02"
"  1";" 17";" 5.88";"  -6.216";"tese";"1.265662e-02"
"  1";" 17";" 5.88";"  -6.216";"relativo";"1.265662e-02"
"  1";" 17";" 5.88";"  -6.216";"força";"1.265662e-02"
"  9";" 50";"18.00";"  -6.155";"pretender";"1.310315e-02"
"  3";" 26";"11.54";"  -6.143";"digitalização";"1.319028e-02"
"  4";" 30";"13.33";"  -6.033";"obter";"1.403734e-02"
"  4";" 30";"13.33";"  -6.033";"historiador";"1.403734e-02"
"  6";" 38";"15.79";"  -5.990";"escrita";"1.438803e-02"
"  2";" 21";" 9.52";"  -5.860";"organizar";"1.548789e-02"
"  0";" 11";" 0.00";"  -5.831";"postagem";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"posição";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"banco";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"total";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"curar";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"militar";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"governo";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"feminino";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"diretor";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"turismo";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"simbólico";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"recorrente";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"quase";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"próximo";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"oficial";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"levantar";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"departamento";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"contextualização";"1.574252e-02"
"  0";" 11";" 0.00";"  -5.831";"capitalismo";"1.574252e-02"
"  1";" 16";" 6.25";"  -5.700";"volume";"1.696060e-02"
"  1";" 16";" 6.25";"  -5.700";"trabalhador";"1.696060e-02"
"  1";" 16";" 6.25";"  -5.700";"registrar";"1.696060e-02"
"  1";" 16";" 6.25";"  -5.700";"ganhar";"1.696060e-02"
"  1";" 16";" 6.25";"  -5.700";"descrição";"1.696060e-02"
"  3";" 25";"12.00";"  -5.671";"visual";"1.724314e-02"
"  6";" 37";"16.22";"  -5.569";"tomar";"1.828105e-02"
"  5";" 33";"15.15";"  -5.554";"compartilhar";"1.843978e-02"
" 12";" 59";"20.34";"  -5.371";"criação";"2.047434e-02"
"  2";" 20";"10.00";"  -5.370";"escrever";"2.049053e-02"
"  2";" 20";"10.00";"  -5.370";"consumo";"2.049053e-02"
"  2";" 20";"10.00";"  -5.370";"argumento";"2.049053e-02"
" 14";" 66";"21.21";"  -5.304";"propor";"2.128059e-02"
"  0";" 10";" 0.00";"  -5.300";"manuscrito";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"seção";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"querer";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"imediato";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"autoral";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"velocidade";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"sociabilidade";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"site";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"semiótica";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"romance";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"regional";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"preservar";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"ordenamento";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"interpretativo";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"fotográfico";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"faculdade";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"erro";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"distinto";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"cobertura";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"classificação";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"cientista";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"atribuir";"2.132603e-02"
"  0";" 10";" 0.00";"  -5.300";"argentino";"2.132603e-02"
"  8";" 44";"18.18";"  -5.290";"coletivo";"2.144382e-02"
" 25";"104";"24.04";"  -5.248";"acadêmico";"2.196672e-02"
"  3";" 24";"12.50";"  -5.205";"rio";"2.252369e-02"
"  3";" 24";"12.50";"  -5.205";"compartilhamento";"2.252369e-02"
"  3";" 24";"12.50";"  -5.205";"existente";"2.252369e-02"
"  1";" 15";" 6.67";"  -5.187";"página";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"vincular";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"surgimento";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"figura";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"desinformação";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"título";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"explicar";"2.275853e-02"
"  1";" 15";" 6.67";"  -5.187";"digitalizar";"2.275853e-02"
" 13";" 62";"20.97";"  -5.161";"representar";"2.310281e-02"
"  4";" 28";"14.29";"  -5.135";"presença";"2.344560e-02"
"  5";" 32";"15.62";"  -5.125";"princípio";"2.358312e-02"
"  5";" 32";"15.62";"  -5.125";"interdisciplinar";"2.358312e-02"
" 20";" 86";"23.26";"  -4.985";"sistema";"2.556606e-02"
"  2";" 19";"10.53";"  -4.884";"jogador";"2.710955e-02"
"  2";" 19";"10.53";"  -4.884";"escolha";"2.710955e-02"
"  2";" 19";"10.53";"  -4.884";"problematizar";"2.710955e-02"
" 21";" 89";"23.60";"  -4.858";"modelo";"2.751850e-02"
"  0";"  9";" 0.00";"  -4.769";"processamento";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"igreja";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"amp";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"pedra";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"morte";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"comparar";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"rua";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"escritor";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"editor";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"deficiência";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"símbolo";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"reino";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"referenciar";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"recepção";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"performance";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"parâmetro";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"ocupar";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"norma";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"ideologia";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"encontrado";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"emoção";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"disputa";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"disponibilização";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"delimitar";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"contido";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"conceber";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"cinematográfico";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"cena";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"categorização";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"aproximação";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"andamento";"2.898069e-02"
"  0";"  9";" 0.00";"  -4.769";"acabar";"2.898069e-02"
" 10";" 50";"20.00";"  -4.760";"movimento";"2.912810e-02"
"  3";" 23";"13.04";"  -4.744";"família";"2.939518e-02"
"  1";" 14";" 7.14";"  -4.676";"fluxo";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"conflito";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"particular";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"interface";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"sofrer";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"encontro";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"analisado";"3.058446e-02"
"  1";" 14";" 7.14";"  -4.676";"africano";"3.058446e-02"
"  7";" 38";"18.42";"  -4.430";"entrevista";"3.531432e-02"
"  2";" 18";"11.11";"  -4.403";"crescimento";"3.586598e-02"
"  2";" 18";"11.11";"  -4.403";"democrático";"3.586598e-02"
"  2";" 18";"11.11";"  -4.403";"defender";"3.586598e-02"
"  2";" 18";"11.11";"  -4.403";"reunir";"3.586598e-02"
"  2";" 18";"11.11";"  -4.403";"epistemológico";"3.586598e-02"
"  6";" 34";"17.65";"  -4.348";"ponto";"3.705412e-02"
"  3";" 22";"13.64";"  -4.291";"conseguir";"3.832392e-02"
"  3";" 22";"13.64";"  -4.291";"liberdade";"3.832392e-02"
"  3";" 22";"13.64";"  -4.291";"lógica";"3.832392e-02"
"  0";"  8";" 0.00";"  -4.238";"science";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"mineração";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"espanha";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"raça";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"jornalístico";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"espanhol";"3.953253e-02"
"  0";"  8";" 0.00";"  -4.238";"editorial";"3.953253e-02"
